MeanAD-A5,MeanAD-D4,MeanAD-D3,MedianAD-A5,Energy-A5,MedianAD-D5,Energy-D5,MedianAD-D4,Energy-D4,MedianAD-D3,Energy-D3,Kurt-A5,Kurt-D5,Skew-D4,frequence,target
0.46591644761869694,0.0826219534459365,0.03640107772560906,0.6265684906124694,264217.0367265544,0.17970928852944407,115.74697034431107,0.1143436723440742,60.006603321231026,0.04869134278592166,24.3363182685893,-0.7492393292225388,-0.3669167974919607,-0.051565886271410316,30,0
0.4636017047018974,0.08251646548287313,0.036434837707370306,0.6218828492613631,263896.06220177165,0.17729799768205334,115.20850843090932,0.11490603880325959,59.8836001499693,0.048938487162617894,24.343182875308358,-0.7471674588203339,-0.3554812874731028,-0.06734159270105826,30,0
0.4625151995771694,0.08268149132212739,0.03652606844168121,0.6270770591851377,264023.84047741746,0.17903596949282347,116.6907737042844,0.11499285873973991,60.023411001055756,0.04915242997054184,24.40866381738319,-0.7742477340603275,-0.3463817968025773,-0.05793358523332194,30,0
0.1927168589822402,0.03813624690502203,0.023339012860914537,0.22515321824019444,264700.0304208626,0.06958353649647382,16.199694980016076,0.04877537097954231,14.002816596140605,0.03068882764775558,10.087898522959863,-0.2583601360754755,-0.14367884531658515,0.007199540224332622,30,0
0.19458307146539203,0.03843235165619811,0.023400438669903434,0.22840943005596875,264930.90214225353,0.07093615934798539,17.322708716705904,0.04957126408565342,14.08990394016297,0.031213929447917725,10.130706019335578,-0.3129848377054816,-0.041424971241644126,-0.013887710516944344,30,0
0.19411350405892272,0.03848561172794914,0.023389235381472143,0.22872215434728763,263641.25131206046,0.07020646211183287,17.018903163493402,0.04941738856883786,14.160104512015465,0.031200829821803833,10.115793668401636,-0.27803369848822523,-0.05459229811964361,0.011340132996808704,30,0
0.19409088405892788,0.03847045028572927,0.023323378654179064,0.23270860153016196,263637.9540699189,0.07007164691014411,16.775667268670382,0.04879245740672204,14.208113070596939,0.030996361855468786,10.124713182736798,-0.28336851143549957,-0.08828115820989257,0.00338302057572599,30,0
0.1932925367103731,0.038515452615289665,0.02332797901455821,0.2272594229960043,263702.11936496675,0.06892933423590393,17.703144408245763,0.04940817258099,14.228318513939167,0.03095940299995431,10.081855094990022,-0.2700022428100519,-0.01964435788018415,-0.007199058836698255,30,0
0.19146689261012792,0.03791425077755105,0.023053708531804256,0.22444890943407667,263621.28966748226,0.07059941923478592,17.01287377127748,0.048739965714202776,13.780549754285305,0.030183713039966205,9.935689261404942,-0.21470069071784081,-0.0939680103628251,0.016427657368466363,30,0
0.19177244880565078,0.03843423525215188,0.023512074062708117,0.2241675694460284,263488.2895491256,0.06930015624000817,16.24520631376859,0.04957554583503715,14.123668065863725,0.031127406615782977,10.188790580390176,-0.24065217551969376,-0.16408779953553276,0.015864308073602937,30,0
0.19563988157066428,0.03813476503258017,0.023424825097950644,0.2282092050054221,263448.1692640333,0.07095001951338405,16.532068910007784,0.04873246208976417,13.94380561938577,0.031211161171192804,10.120562431075154,-0.2854136412487658,-0.05087782334459723,-0.0004927814769815722,30,0
0.1935439192981235,0.03821163764284603,0.023383016759064557,0.2262583191792753,263767.74904792605,0.06993139052894613,16.675841526960326,0.048566553798023965,13.96436522206047,0.030851541962637834,10.172576024756982,-0.2275578480001137,-0.05219701572377211,0.016506971378220058,30,0
0.19212481582142835,0.038265817521719,0.02342367356409854,0.22321570798023352,263726.4173255437,0.06983906510908834,16.703154558199635,0.04895175966693974,14.033278463631598,0.031043404807869095,10.16772477318681,-0.213833187282797,-0.12277025911836636,0.026906693471703776,30,0
0.1928617182504039,0.03833167961853289,0.023147003024342232,0.22514752168610702,263676.3110903615,0.070264011352619,17.45574091691807,0.04898812024259924,14.04056551258829,0.03076821566112728,9.970149878571743,-0.2280796611030076,-0.12041916686328236,0.012695710648018287,30,0
0.19220339979341766,0.038107784541697755,0.023135111509692476,0.22155839476007083,263729.6816540984,0.0683811165882692,16.197062119622785,0.049023047852779375,13.969764969334456,0.030843056131066734,9.923515759012735,-0.19991603829151972,-0.1128775664220476,-0.0031630669858852896,30,0
0.19443115592829346,0.03826852316948076,0.02348368600517073,0.22024243604222282,263951.78362205357,0.06995424478013164,16.498094725610713,0.04828070401624767,13.970935236489531,0.03110330013387616,10.147200288718862,-0.20944431969060417,-0.07489478953151396,-0.013137695715677494,30,0
0.19205315585354205,0.03831296585620119,0.02317854152133087,0.223025938064646,263859.03281093354,0.07010635846252292,17.22311247863537,0.04869965820722691,14.053456026171439,0.03067412975632971,9.975073988900686,-0.22171553299329894,-0.027065477532638216,0.003994619690068444,30,0
0.1911534282783828,0.03843097564811483,0.02323392382399695,0.22366128498613913,263969.0555721246,0.07059431981120207,16.96390287430585,0.05017668227170849,14.075161604690882,0.030988551530302617,10.040825785838564,-0.21094370520509376,-0.08983076577366633,0.004874381418256185,30,0
0.19032386514640398,0.03806060981042559,0.02312139152431835,0.22311738906545314,264083.3811662833,0.0670912367452289,16.15506435933424,0.04828785797283932,13.87817357668466,0.030613311671413006,9.893971434258415,-0.17503627144511125,-0.05625829920411274,-0.008419711585465572,30,0
0.30686936010375654,0.03555854400579611,0.02279541778483991,0.4710268632259677,264008.60940317827,0.1511522677592278,39.41890980255623,0.046776981022283906,11.86019240525513,0.03210646078180253,9.105886548242998,-1.3136431701159552,-1.3210028634452433,0.023968220568490278,30,0
0.31321441579068987,0.03573312581248609,0.0232142998019035,0.48639342710705274,264045.1127819454,0.1545601484407252,41.19412830749654,0.046343160122252855,12.034812975671105,0.03247708684614882,9.522972280517747,-1.324390742049707,-1.331968244768022,0.03870754674477954,30,0
0.31020560148472265,0.03578113002816069,0.023236083219805092,0.48192482381747337,264138.1354701233,0.1552549680614688,40.525239104799965,0.04646432774701678,12.054088024897123,0.03159992891009431,9.781227581611613,-1.3280730059420467,-1.3155174404177459,0.03028268702348597,30,0
0.30878696972731545,0.03570558478122474,0.023208928052780752,0.4754432386714255,264054.1038065099,0.15251948262784318,40.3295349523718,0.04625034607297887,12.083455540402525,0.031590767572119274,9.721031432427818,-1.3242958281015473,-1.3095441148457196,0.035006596070142705,30,0
0.30998849752286317,0.03578871498529625,0.02359301766360848,0.48149529852937184,264176.3531134805,0.15272887345435343,40.25428846230224,0.046957141807077024,12.02185448450688,0.032349980373973936,9.929314254601064,-1.3212132761426645,-1.3168887087874508,0.03027734894304718,30,0
0.3116011068745368,0.03641782061729028,0.02373943951308928,0.4758744620367637,264034.48777425813,0.15585602681124125,40.98490881224413,0.047398396061633645,12.500688801069789,0.032214569071621374,10.168420825885647,-1.3341328608228802,-1.3161306253591436,0.07017185140564018,30,0
0.31173796291067485,0.035788251847357455,0.023582938553263738,0.4820164462325125,264127.93502028735,0.15503310342691534,40.91052967417008,0.045953052011701814,12.08234170218558,0.03190930863562519,10.025044922506895,-1.3318856806250063,-1.3170465693819775,0.045557201195732935,30,0
0.3125592118573822,0.03585411484860995,0.02339529070209495,0.4800571456991481,264032.71523619693,0.15632957714420875,41.51867143863885,0.046517439931788244,12.169324399040423,0.03211377660196073,9.774144793112917,-1.331455835364796,-1.3329379687691703,0.01010376819979983,30,0
0.3144276394158615,0.03576829364776348,0.023595037630619292,0.48654979583002544,264092.0391249132,0.1551818632322994,41.3714597701251,0.04601105786458661,12.060381545142631,0.032411226712790286,9.900115155581624,-1.3335820840898456,-1.3197398684036643,0.02880727694852675,30,0
0.3129585128102756,0.03607213459757782,0.023498771369460356,0.4844019996423871,263887.938217042,0.15487429308546907,41.29483515768749,0.046252160703129375,12.342726659967028,0.03206378437144085,9.874846051249444,-1.333359362070901,-1.3208700942437432,0.04823500896368217,30,0
0.3155407560699759,0.03603820307483721,0.02356759351860382,0.48788656837131356,263961.536180496,0.15860372592171518,41.949277588465044,0.04635120539550812,12.3224560015685,0.0322964781092151,10.020535015291212,-1.3358024397556338,-1.328444482952188,0.040656273405062546,30,0
0.31242450972166486,0.035954938085481565,0.023048082082823367,0.48422427214873526,264124.7212756232,0.15627677198119336,41.09273169398415,0.0464287476477541,12.241163004672813,0.03161093576588715,9.552699606674448,-1.3308482756892601,-1.3204704961702982,0.05289151175405952,30,0
0.30645784994030495,0.0358559664833478,0.023131211509429463,0.47434998215484586,264166.1296732198,0.15116516819675116,39.57686148633971,0.04658236091368602,12.10596817814752,0.03161118301839207,9.630418729776352,-1.3295229918601836,-1.3023531830755501,0.038471484153429,30,0
0.3040973833975349,0.03521131785132815,0.0230088969010435,0.467165814967486,264250.337159727,0.15040219485932788,38.89999651484368,0.04546949450984107,11.707236384654191,0.0312004015679041,9.570491458073292,-1.3181238265909927,-1.297139689477296,0.006330691045514524,30,0
0.30240966022450055,0.03620149991661784,0.02334532645067597,0.462780699169208,264262.1447189532,0.14845662480271055,38.64277890069601,0.04728897324033654,12.229075040308514,0.03233663349535402,9.746715368553991,-1.319208060338397,-1.2960449834441654,0.03659335006060708,30,0
0.30569233528931183,0.035314284675988766,0.023109058729670635,0.47149215560352153,264105.1649218935,0.14910437218890374,39.40335464411656,0.04470249662803583,11.919978346773554,0.03189258422498627,9.606387104915317,-1.3239790579372128,-1.2903563467710075,0.01859751781405318,30,0
0.5052299873813281,0.08575153404171042,0.043090550718244296,0.6763473023822401,264980.4886717555,0.2478378979374086,201.6666164765913,0.11783233670194254,66.01836546010239,0.05701000728979799,34.403092042017676,-0.7428594102940416,-0.6297406792753364,-0.0616852012393949,35,0
0.5021190431248886,0.08468531610999123,0.04299268459573664,0.6819512200322311,264995.4611554834,0.24350578058765274,201.58989142377965,0.11642909366310397,64.50076572366893,0.05736575446132362,34.21497210847138,-0.7525970454717257,-0.6125399216215692,-0.0664469790411674,35,0
0.49759488813852004,0.08434557043237476,0.0426557256230584,0.6808813499520118,264898.9595886348,0.24938563223141474,197.3377014753809,0.11409420656125935,64.19188053521307,0.056670375273615625,33.621574249942185,-0.7713203805258035,-0.6356903341847469,-0.018138554132775483,35,0
0.49824481822968336,0.0841525727911925,0.0426081111835869,0.6746146513735585,264977.2857141545,0.2458406979210612,196.89529691048492,0.11452521924773634,63.41420558136289,0.05634082735431711,33.54854640232813,-0.7763338440484095,-0.6299547281038427,-0.07653180601806063,35,0
0.49737154375803666,0.08399384734690067,0.042568180455540804,0.6690358466914651,264878.61517519795,0.24449692290390806,196.45943630882817,0.1148110370326845,62.75853826645435,0.056784629372182184,33.39946097408718,-0.7601004096330599,-0.6212061888551266,-0.06583815113043241,35,0
0.49574465968161036,0.08413051219912049,0.04238888574641224,0.6729630546783961,264612.6419784321,0.2464986760908266,195.5497409266993,0.11518759826212793,63.40780502613066,0.05634402388494206,33.289734257595576,-0.7645168569975276,-0.6248010711395899,-0.08482299369071161,35,0
0.4953531138037468,0.08333022420761552,0.042079530291020156,0.6727029146495522,264409.56021252624,0.24765603166124706,195.22487408098624,0.11492918961314344,62.14964541650592,0.05604405274989154,32.731188696808836,-0.7811488995288425,-0.6225561171693799,-0.006519307158726214,35,0
0.49531984248969596,0.08334999681401,0.042104596383506596,0.6739315907071838,264328.4843688593,0.2475769448673804,194.34298618332093,0.11298022486295359,62.62287950632316,0.05538446240628618,32.82518942727443,-0.7804449326189205,-0.6220282459016628,-0.029012922865629478,35,0
0.49365589926592285,0.0832270121267012,0.04216545434187747,0.6685892803996019,264340.870120205,0.2440519983439714,193.39049694079552,0.1142911829488234,62.24107816412548,0.05627010617391183,32.90001773097703,-0.7707302729192724,-0.6155837683689582,-0.014922754547881327,35,0
0.49320844910584455,0.08338147956596692,0.04206731395858634,0.669877200250479,264532.0142656468,0.24449261092344626,193.77579408128727,0.11328585216894249,62.460582806395294,0.05573104823983678,32.870564766022596,-0.762701209891917,-0.6136246114236936,-0.09286512882627607,35,0
0.49282153282852414,0.08275091815595594,0.04201555059308189,0.6687630220930862,264639.1055693377,0.24463483201073297,192.93836709682682,0.1128028254451053,61.33208385503677,0.0557969083731949,32.497670488098365,-0.7636228284492179,-0.6170151143136682,-0.06087806689161929,35,0
0.4924781440267507,0.08282926556489344,0.04159248551866675,0.6665505110986516,264706.3002881895,0.24303994342218033,191.3764661172645,0.112850176068409,61.51402129177731,0.05481207040122059,32.137018855655896,-0.7612424391358501,-0.6207031449243279,-0.06726795825055067,35,0
0.49137841459200227,0.08275315205794277,0.04158037414388719,0.6671973370744045,264833.45464589767,0.24186373532625385,192.32048818999874,0.1131151993224394,61.3316774338026,0.0550351745471206,32.131696872286746,-0.7618938835624314,-0.6230142494592208,-0.013221619951753838,35,0
0.4837703167756311,0.08084028967648457,0.04057763063985827,0.6505484450093576,265354.0667587267,0.2398487716063444,185.6969712793068,0.10913348437419937,58.88172698024407,0.05358686086852103,30.62083845258153,-0.7595120077416717,-0.6256108347572029,-0.06537765281395388,35,0
0.4832263776761881,0.08087331138795095,0.04049493685887233,0.6579139545690958,265339.3189150986,0.24163989402014122,185.38125822673157,0.11048346611491655,58.972710891431646,0.053395179024687836,30.539733130719764,-0.750881845929638,-0.6128276185760968,-0.0541234936877689,35,0
0.4832618450673427,0.08027693122761607,0.040744679076166246,0.6551135042626016,265215.2873335661,0.23851996641797496,184.20077186331108,0.11107433985747853,58.06109816350182,0.05426040734604127,30.869916513927052,-0.7547790444661446,-0.61674947582586,-0.05173507223580333,35,0
0.21974296579265568,0.03830377057040225,0.02843700780307801,0.27043222655070825,263858.5942565765,0.11653240133513833,35.732952212358,0.04804180604605192,14.430589350735985,0.03792476248893779,14.794486603901943,-0.4915909185303895,-0.5135078864839655,0.04072929900619721,35,0
0.21909751566390068,0.038362742135208516,0.028614657529459804,0.26949808337881687,264479.464752608,0.11354988805883913,35.443305266325595,0.04808329054387739,14.408189728999396,0.03808495577959975,15.18565828199063,-0.44346212695098286,-0.4764044481218228,0.03059565355543306,35,0
0.21720639057203267,0.03790651934592651,0.027724916557786004,0.268955672916202,263470.96103602985,0.11239237367693436,34.644830803883686,0.0468179644416454,14.23250598424191,0.03703198390255062,14.144676315549063,-0.4492140760874168,-0.44780501660829897,-0.006423287522167497,35,0
0.21720639057203267,0.03790651934592651,0.027724916557786004,0.268955672916202,263470.96103602985,0.11239237367693436,34.644830803883686,0.0468179644416454,14.23250598424191,0.03703198390255062,14.144676315549063,-0.4492140760874168,-0.44780501660829897,-0.006423287522167497,35,0
0.21643412277131746,0.03754042834426862,0.027690449810040107,0.2640415908082304,263495.69365538296,0.1113193825117947,34.04350342619648,0.04633357961678175,13.901257268456137,0.03707927410745333,14.058131664650137,-0.4200711069256138,-0.4736646569844196,0.07366655501056074,35,0
0.21648879893703124,0.0374018303076549,0.027621729173278337,0.2671859763947148,263539.2805851266,0.11089976372732697,34.19603877808281,0.04744812408993779,13.767277640943242,0.037053816612740154,13.91884390581144,-0.43084270442934125,-0.4836580068242422,0.08429792866547098,35,0
0.21718348232671394,0.037282157843636816,0.02790333021300391,0.26317146019220133,263362.10255384375,0.11367101640971237,34.703350885728966,0.04578391327138176,13.778125421365527,0.03776893574031503,14.334219669179703,-0.4292175835233314,-0.4960516810412443,0.051519562766440465,35,0
0.21879228128556588,0.037605496479815814,0.028356898917092394,0.2691783353349369,266807.7839733249,0.11262748462428437,35.2737864803981,0.0464649162424387,14.10586837206958,0.03782606278959788,14.779533720607034,-0.4107361340948077,-0.4888079951661819,0.021856683652202835,35,0
0.21884948188311676,0.03816385649468637,0.028132723075129058,0.26538890335803506,263484.782658517,0.11295226924878465,35.101517926376246,0.04677918589063167,14.463415341013828,0.03717723204928151,14.618208121737634,-0.4102386997265235,-0.5125574444879266,0.03605433068772745,35,0
0.21840493256612495,0.03793885040739631,0.02844584431029676,0.26651403424490333,263324.19943224126,0.11191762448566767,34.905884996849224,0.04643544109623671,14.310766797646348,0.03821692329882155,14.782903290339245,-0.4183402344353566,-0.4975602843829341,0.040086839242261696,35,0
0.21681345882903946,0.03771374484595493,0.027932510554819056,0.2633378025404394,263638.6620509282,0.11343778188674308,34.670399704319905,0.04746529793407886,13.927014591710659,0.037547001605828495,14.32767857413435,-0.4218242655635409,-0.47123830128404887,0.04835018302189077,35,0
0.21771688514814871,0.03844085935723538,0.028112775363749815,0.26612807943850214,263657.192457552,0.11411267331467242,34.76487990697919,0.04835280237804329,14.529526598891472,0.03757934666680133,14.579579260761193,-0.42446883254301415,-0.49653272946846005,0.03955750270308959,35,0
0.21494968559130156,0.03772348510205419,0.027959866154900283,0.26492119864415076,263310.9718338627,0.11296266344113522,33.904946286029286,0.04674039019257062,14.126689958347132,0.03747240838839449,14.33645893384675,-0.39268319103399074,-0.49710050202511935,0.02319831263884623,35,0
0.216112049796238,0.03780650254553428,0.028210558683557627,0.2604761443291913,263308.397540844,0.1125036696214136,33.824460460067655,0.04796073680024501,14.009122403218104,0.0379750019719618,14.557512814724273,-0.38421816719120194,-0.47625924452397594,0.0065166680433267855,35,0
0.21754521302427016,0.03830410464143941,0.028176610569060782,0.26431757805778744,263329.88372892956,0.1120010639130491,34.31179249274695,0.04731914144597675,14.503953686851238,0.03802623046500418,14.556280524577458,-0.3992430419837829,-0.4462776621878999,0.06426738913134915,35,0
0.21684684219600814,0.03774481031474705,0.028239187761388135,0.2652159836983213,263416.9011101805,0.11383620546863135,34.41758812778549,0.04676607839160038,14.063425054178289,0.03755179640176644,14.73172417491565,-0.3940585430009529,-0.47346507022262596,0.012045082053484915,35,0
0.24516873796362754,0.031416090823215115,0.025232166148961767,0.3616043750790571,263545.9501287467,0.15069433304403937,43.91896758464196,0.039339499291928495,9.537663488643181,0.035956998313916064,10.894742924961118,-1.1349445789105972,-1.1640631538211537,-0.0019583970819891192,35,0
0.2447461932457936,0.031712583183737965,0.025060317104566417,0.3678290013532635,262348.9202610743,0.15170653952575813,44.832307758916215,0.040370247446432694,9.649345121508578,0.035748839311946716,10.77129790359376,-1.2318497490813296,-1.161378040634919,-0.010182744469460084,35,0
0.2422343197053179,0.03135955781270824,0.02486775744243779,0.3611805045028367,262347.18001927354,0.15252813067904405,44.51489060098065,0.039094274688143756,9.521493358022646,0.035150314305762764,10.564177694875154,-1.2145286237500017,-1.1573174487892084,-0.023530159836706376,35,0
0.2415575793419477,0.031077488549422248,0.024712738184463897,0.36086780640415916,262374.7891096622,0.14869239366384496,44.33548381368966,0.038928995462180704,9.458083569994091,0.0351257795699568,10.580926200905804,-1.229438657334823,-1.1538896739815705,0.004102310208004976,35,0
0.2410936632399103,0.031077624786816138,0.02450716691448987,0.35986717002928337,262535.12926124525,0.150426986158864,44.00265358080563,0.03986161366426956,9.310490829712581,0.034882259977786594,10.3539094230192,-1.2287954103802952,-1.1533513206859474,0.0021933314493806644,35,0
0.2358974345294437,0.031315785755967405,0.024675249295824174,0.35299534575409675,262575.8257025224,0.14482132030803688,41.73078779925406,0.040077322551497804,9.376666497023129,0.03556706056359976,10.386107688363008,-1.2269832745118765,-1.1277529502924386,0.013597603662843809,35,0
0.23649737261449671,0.03096292686987112,0.024736210819959664,0.35170543175566527,262685.6502196226,0.1469078061247457,42.15062447655537,0.03882474570692938,9.291880400095788,0.035578809176906104,10.527871433273791,-1.232146663876708,-1.1384056625841763,0.0026652489689571782,35,0
0.24121112332504951,0.03140824688321105,0.0247927656224369,0.3605488387111676,262672.1808629815,0.15226003997667953,44.0799930215504,0.039729074327187516,9.461073636962798,0.035199878282382586,10.598219236735899,-1.2346588384252004,-1.1681742090358023,-0.014041484286186727,35,0
0.2408232806693214,0.03153675794822793,0.024881537936239657,0.36168643437080067,262641.58880312624,0.14705705940529865,43.70147613968466,0.040236633385240556,9.509262166034471,0.03551202628463847,10.613745123534274,-1.2434978301255801,-1.1404735742614602,0.006625630214760518,35,0
0.24084549776368372,0.031407575317757556,0.024996392085235356,0.3585335023287671,262445.8395717585,0.15296130825008888,43.83506377771966,0.04006440703343682,9.44852407563575,0.03580092431278798,10.656140724157238,-1.2351363505635293,-1.149414493974627,0.0072811244035631325,35,0
0.24053679190326696,0.031114763932765112,0.0248864816852459,0.36055393754018006,262543.27070943435,0.14925929761463855,43.91410268457723,0.03941024582895064,9.439735401724686,0.03549683388820467,10.676210475076218,-1.2405123215541127,-1.1520619438067106,0.018529861036538843,35,0
0.2399588268266671,0.03115194208830449,0.024893745823564826,0.3569056394530272,262358.61378664844,0.15153081727461498,43.312334000822595,0.038871219863352735,9.311006458457186,0.035271274969192724,10.656556335479141,-1.2413787718675051,-1.1619954615158647,-0.0026943689844155135,35,0
0.2399588268266671,0.03115194208830449,0.024893745823564826,0.3569056394530272,262358.61378664844,0.15153081727461498,43.312334000822595,0.038871219863352735,9.311006458457186,0.035271274969192724,10.656556335479141,-1.2413787718675051,-1.1619954615158647,-0.0026943689844155135,35,0
0.23645149239954144,0.030766800657059713,0.024619703701767123,0.3560604132624112,262527.4269989641,0.14469024523573862,42.41778651962777,0.03859312110711713,9.246442526382,0.034837985302112476,10.483688005024403,-1.2412793809031037,-1.1474372900094787,0.03453695944470467,35,0
0.23740314977806562,0.03091844401092823,0.024694508597041802,0.35573699134025105,262655.6814972281,0.14700697607950433,42.57934400427607,0.038717949989009875,9.282490076234657,0.035539329297169395,10.441231677248833,-1.2415510419595153,-1.1436760914034174,0.008607117280933638,35,0
0.4900094623055039,0.08354792639607792,0.043365032815821686,0.6704299675808802,259484.63901125785,0.35021467417713453,303.3089051821256,0.107536904771115,65.85001911897454,0.05667055627501168,35.27520971562265,-0.7172289983888009,-0.8183626551127872,0.14595101424204393,40,0
0.4858766242211971,0.08337810727971473,0.043120409017886704,0.6684593071445558,259474.8034527396,0.3358875878752442,298.99875342158623,0.10720515646805366,65.77269160984623,0.056777865432174446,34.858911196588,-0.7157856385694359,-0.8008136430108772,0.027911178552991564,40,0
0.489057879641217,0.08382788471331099,0.043096325468566614,0.66234641656198,258835.74670646607,0.3504314796272363,299.6724665544482,0.10843671166577654,66.14722228251568,0.056130180453682274,34.71553978472349,-0.7591276030795124,-0.8094117934278069,0.0951553548289181,40,0
0.48885012898434094,0.08283057021522695,0.04284064313032969,0.6376933463354056,258655.0596443656,0.3557060105846932,295.89083734889834,0.10602451057624529,64.11007443113643,0.05579272283255311,34.47854093654499,-0.7424551613642878,-0.8370622948655551,0.16258833464941352,40,0
0.48885012898434094,0.08283057021522695,0.04284064313032969,0.6376933463354056,258655.0596443656,0.3557060105846932,295.89083734889834,0.10602451057624529,64.11007443113643,0.05579272283255311,34.47854093654499,-0.7424551613642878,-0.8370622948655551,0.16258833464941352,40,0
0.49150789911920606,0.08227854278471339,0.04262437574549373,0.6435427822797392,258609.67420794893,0.35178645625078353,291.7309767856909,0.10545310954716498,64.10681970116399,0.05517255499354086,34.11632366536085,-0.7273941994079838,-0.8398942391554636,0.05297634909367832,40,0
0.48394223865021146,0.08227697108193424,0.04254458972099178,0.6416972998459133,258281.83781320177,0.345150528524025,293.7388048940022,0.10524099049852262,63.906772007693704,0.055563810631110044,33.97259389289603,-0.7122392998624347,-0.8106971534558012,0.1783705957070834,40,0
0.48658260219872357,0.08252310414973991,0.0427447478491669,0.6450637560504834,258576.23413884413,0.34866088408150775,291.8931879660192,0.10778682478578323,64.18428055934572,0.0560090299128905,34.2784345605362,-0.7208227599964654,-0.8121562404330129,0.142028027362428,40,0
0.4802793540946554,0.08241472392877208,0.04217402314748094,0.6597114422270938,258968.60927383282,0.3381892392308148,292.16159581360455,0.10669194668879733,63.83264597367175,0.054840329298215,33.51590920823088,-0.7557545547581785,-0.8116091265231358,0.047560851125005,40,0
0.47813405521639446,0.08214682306313886,0.04244428879490066,0.6704844347440436,259022.1264628294,0.3407797887525092,290.679395239786,0.10383529289296194,63.625440117604285,0.05545481270793587,33.89327551821643,-0.7869108015688786,-0.7998054775091612,0.07061375144677169,40,0
